taskId,taskName,User,Complexity Scale,Total Duration
3779,Task1,C,19,14.91
3780,Task2,D,13,3.6
3781,Task2,A,28,7.57
3782,Task2,B,10,2.93
3783,Task1,C,6,2.32
3784,Task2,D,21,6.21
3785,Task2,A,16,4.14
3786,Task2,B,76,17.19
3787,Task1,C,9,6.83
3788,Task2,D,48,9.56
3789,Task1,A,8,3.18
3790,Task1,B,10,5.37
3791,Task1,C,3,2.34
3792,Task1,D,4,2.39
3793,Task2,A,71,24.46
3794,Task2,B,27,4.69
3795,Task2,C,60,6.81
3796,Task2,D,34,14.34
3797,Task2,A,23,5.31
3798,Task1,B,4,3.42
3799,Task2,C,26,6.4
3800,Task1,D,8,6.91
3801,Task2,A,25,6.83
3802,Task1,B,7,2.1
3803,Task2,C,32,10.03
3804,Task1,D,13,8.62
3805,Task2,A,34,9.05
3806,Task1,B,12,5.02
3807,Task2,C,51,12.7
3808,Task2,D,28,5.96
3809,Task2,A,29,7.74
3810,Task2,B,25,6.83
3811,Task1,C,12,7.57
3812,Task2,D,16,4.71
3813,Task2,A,76,15.77
3814,Task2,B,79,18.43
3815,Task2,C,55,16.4
3816,Task2,D,17,5.76
3817,Task2,A,74,14.27
3818,Task2,B,29,5.48
3819,Task2,C,21,5.24
3820,Task2,D,22,9.3
3821,Task2,A,47,13.51
3822,Task1,B,7,2.98
3823,Task2,C,31,7.25
3824,Task1,D,3,2.01
3825,Task1,A,6,9.8
3826,Task1,B,8,9.79
3827,Task2,C,49,18.82
3828,Task2,D,40,14.39
3829,Task1,A,3,1.93
3830,Task2,B,16,6.74
3831,Task2,C,26,11.4
3832,Task2,D,46,16.01
3833,Task1,A,10,8.88
3834,Task2,B,26,8.37
3835,Task2,C,38,16.75
3836,Task1,D,5,7.14
3837,Task2,A,62,13.68
3838,Task2,B,23,9.96
3839,Task1,C,4,3.42
3840,Task2,D,39,6.17
3841,Task2,A,50,16.93
3842,Task2,B,17,7.48
3843,Task1,C,4,6.12
3844,Task2,D,62,8.69
3845,Task2,A,21,4.04
3846,Task2,B,52,13.45
3847,Task2,C,50,15.45
3848,Task2,D,15,4.96
3849,Task1,A,23,8.68
3850,Task2,B,45,7.98
3851,Task1,C,19,14.19
3852,Task1,D,5,7.07
3853,Task2,A,17,5.32
3854,Task1,B,6,5.67
3855,Task2,C,32,8.69
3856,Task2,D,29,14.28
3857,Task1,A,17,7.43
3858,Task2,B,21,4.54
3859,Task1,C,6,4.11
3860,Task2,D,37,6.27
3861,Task2,A,24,9.16
3862,Task1,B,4,2.81
3863,Task1,C,4,2.54
3864,Task2,D,14,3.72
3865,Task2,A,32,5.7
3866,Task1,B,20,4.03
3867,Task2,C,17,5.35
3868,Task2,D,45,14.43
3869,Task2,A,80,14.55
3870,Task2,B,86,23.8
3871,Task2,C,8,2.7
3872,Task2,D,22,4.24
3873,Task2,A,27,5.42
3874,Task1,B,28,10.61
3875,Task2,C,45,15.71
3876,Task2,D,47,13.14
3877,Task1,A,9,10.95
3878,Task1,B,6,4.28
3879,Task1,C,4,2.47
3880,Task2,D,21,5.02
3881,Task2,A,46,10.8
3882,Task1,B,10,5.83
3883,Task2,C,25,6.18
3884,Task2,D,24,5.84
3885,Task1,A,7,13.49
3886,Task2,B,33,5.8
3887,Task1,C,7,4.76
3888,Task1,D,25,8.73
3889,Task1,A,13,7.76
3890,Task1,B,8,5.65
3891,Task2,C,56,18.15
3892,Task1,D,8,8.57
3893,Task2,A,11,3.12
3894,Task2,B,35,9.48
3895,Task2,C,20,5.32
3896,Task2,D,72,13.32
3897,Task2,A,26,4.06
3898,Task2,B,20,9.35
3899,Task2,C,47,18.27
3900,Task2,D,42,7.65
3901,Task2,A,22,8.5
3902,Task2,B,60,15.87
3903,Task1,C,10,5.97
3904,Task1,D,3,2.21
3905,Task2,A,66,16.92
3906,Task2,B,13,4.24
3907,Task2,C,16,5.31
3908,Task2,D,43,11.12
3909,Task2,A,37,5.87
3910,Task1,B,30,16.28
3911,Task2,C,23,6.35
3912,Task2,D,25,7.45
3913,Task1,A,2,4.39
3914,Task1,B,4,5.31
3915,Task1,C,8,3.28
3916,Task2,D,19,10.11
3917,Task1,A,3,2.32
3918,Task1,B,5,2.7
3919,Task1,C,16,9.72
3920,Task1,D,7,2.89
3921,Task2,A,29,10.5
3922,Task1,B,2,0.85
3923,Task2,C,77,19.45
3924,Task2,D,67,15.45
3925,Task2,A,10,2.54
3926,Task1,B,13,8.69
3927,Task2,C,38,9.33
3928,Task1,D,17,14.3
3929,Task2,A,38,13.01
3930,Task2,B,53,7.02
3931,Task2,C,17,6.03
3932,Task1,D,15,3.12
3933,Task2,A,31,8.01
3934,Task2,B,33,4.09
3935,Task1,C,16,6.8
3936,Task2,D,22,3.22
3937,Task2,A,29,11.64
3938,Task1,B,12,7.43
3939,Task2,C,21,8.29
3940,Task2,D,26,11.43
3941,Task2,A,29,5.06
3942,Task2,B,18,7.19
3943,Task2,C,38,9.77
3944,Task2,D,35,15.74
3945,Task2,A,79,16.01
3946,Task2,B,17,6.18
3947,Task2,C,18,3.44
3948,Task2,D,27,7.88
3949,Task2,A,52,10.81
3950,Task2,B,9,5.9
3951,Task2,C,20,5.16
3952,Task1,D,7,2.33
3953,Task2,A,41,9.9
3954,Task1,B,14,3.72
3955,Task1,C,10,5.61
3956,Task2,D,10,4.4
3957,Task1,A,2,26.78
3958,Task1,B,10,8.98
3959,Task2,C,19,5.07
3960,Task2,D,71,14.34
3961,Task1,A,39,11.61
3962,Task1,B,4,5.43
3963,Task1,C,6,5.96
3964,Task1,D,4,8.37
3965,Task2,A,40,8.6
3966,Task1,B,5,4.63
3967,Task2,C,28,6.05
3968,Task2,D,27,6.02
3969,Task2,A,27,5.08
3970,Task2,B,40,10.05
3971,Task2,C,31,12.98
3972,Task2,D,28,8.35
3973,Task2,A,33,9.59
3974,Task2,B,42,12.11
3975,Task2,C,13,3.61
3976,Task1,D,35,13.26
3977,Task1,A,13,4.8
3978,Task2,B,51,14.24
3979,Task2,C,36,7.01
3980,Task2,D,18,4.32
3981,Task1,A,5,2.09
3982,Task2,B,20,6.44
3983,Task2,C,65,17.91
3984,Task2,D,12,5.11
3985,Task2,A,15,6.55
3986,Task2,B,35,8.77
3987,Task2,C,8,4.5
3988,Task2,D,45,12.82
3989,Task2,A,12,8.73
3990,Task2,B,22,5.9
3991,Task2,C,20,7.47
3992,Task2,D,37,6.63
3993,Task2,A,38,22.51
3994,Task1,B,6,6.69
3995,Task2,C,53,7.57
3996,Task2,D,61,16.85
3997,Task2,A,24,10.41
3998,Task1,B,7,2.48
3999,Task2,C,61,12.19
4000,Task2,D,24,9.96
4001,Task2,A,27,8.97
4002,Task2,B,42,9.4
4003,Task2,C,58,17.51
4004,Task1,D,4,4.64
4005,Task2,A,19,7.4
4006,Task2,B,74,12.97
4007,Task2,C,29,6.97
4008,Task2,D,51,18.48
4009,Task2,A,40,10.64
4010,Task2,B,38,8.07
4011,Task2,C,29,4.16
4012,Task2,D,13,4.26
4013,Task2,A,17,6.16
4014,Task1,B,15,6.74
4015,Task2,C,27,9.71
4016,Task2,D,37,9.12
4017,Task2,A,29,8.79
4018,Task2,B,31,3.68
4019,Task2,C,15,4.83
4020,Task2,D,24,7.13
4021,Task1,A,18,13.27
4022,Task2,B,18,5.3
4023,Task1,C,8,5.34
4024,Task2,D,56,13.69
4025,Task2,A,50,15.31
4026,Task2,B,56,10.41
4027,Task1,C,4,5.98
4028,Task2,D,15,7.62
4029,Task2,A,30,5.08
4030,Task1,B,2,2.18
4031,Task2,C,41,14.71
4032,Task2,D,24,6.85
4033,Task2,A,84,19.11
4034,Task1,B,15,15.34
4035,Task2,C,23,8
4036,Task1,D,8,4.31
4037,Task1,A,2,1.92
4038,Task2,B,42,12.66
4039,Task2,C,31,7.37
4040,Task2,D,42,8.3
4041,Task2,A,26,9.26
4042,Task2,B,39,11.49
4043,Task1,C,4,4.49
4044,Task2,D,12,7.7
4045,Task2,A,35,10.41
4046,Task2,B,41,13.45
4047,Task2,C,19,6.99
4048,Task1,D,32,13.17
4049,Task1,A,3,4.22
4050,Task2,B,19,3.61
4051,Task2,C,28,6.65
4052,Task1,D,15,6.8
4053,Task2,A,11,6.03
4054,Task2,B,29,6.42
4055,Task2,C,17,6.62
4056,Task2,D,45,10.07
4057,Task2,A,20,5.59
4058,Task1,B,5,8.25
4059,Task2,C,22,9.22
4060,Task1,D,4,2.39
4061,Task1,A,10,11.49
4062,Task2,B,24,5.24
4063,Task2,C,29,6.39
4064,Task2,D,19,5.73
4065,Task2,A,37,7.53
4066,Task1,B,5,2.98
4067,Task2,C,22,8.77
4068,Task2,D,63,14.23
4069,Task2,A,40,10.77
4070,Task1,B,4,5.72
4071,Task1,C,3,1.26
4072,Task2,D,13,3.19
4073,Task1,A,14,4.74
4074,Task2,B,22,9.52
4075,Task1,C,7,2.77
4076,Task2,D,17,4.76
4077,Task2,A,29,4.78
4078,Task2,B,45,14.93
4079,Task2,C,68,16.79
4080,Task1,D,12,5.18
4081,Task2,A,38,8.31
4082,Task2,B,33,25.12
4083,Task2,C,38,4.74
4084,Task2,D,44,8.75
4085,Task2,A,13,4.96
4086,Task2,B,71,10.97
4087,Task2,C,15,4.66
4088,Task1,D,14,8.06
4089,Task2,A,26,7.38
4090,Task1,B,10,5.71
4091,Task1,C,11,3.12
4092,Task1,D,6,1.25
4093,Task2,A,23,3.69
4094,Task2,B,42,9.73
4095,Task2,C,80,15.75
4096,Task2,D,27,4.61
4097,Task1,A,6,3.88
4098,Task1,B,3,4.67
4099,Task1,C,4,4.16
4100,Task2,D,13,4.79
4101,Task1,A,12,7.53
4102,Task2,B,55,14.46
4103,Task2,C,42,12.29
4104,Task1,D,3,5.27
4105,Task1,A,4,3.9
4106,Task2,B,28,6.92
4107,Task2,C,30,6.74
4108,Task2,D,25,7.64
4109,Task2,A,20,7.67
4110,Task2,B,45,8.51
4111,Task1,C,2,2.33
4112,Task2,D,25,10.05
4113,Task1,A,8,12.13
4114,Task2,B,41,10.29
4115,Task2,C,28,5.42
4116,Task2,D,65,10.7
4117,Task2,A,26,8.66
4118,Task2,B,53,11.11
4119,Task1,C,29,8.59
4120,Task2,D,23,3.65
4121,Task2,A,9,8
4122,Task2,B,18,6.17
4123,Task2,C,20,9.87
4124,Task1,D,5,4
4125,Task2,A,54,14.96
4126,Task1,B,8,6.51
4127,Task2,C,26,10.47
4128,Task2,D,30,8.83
4129,Task1,A,7,5.15
4130,Task1,B,6,3.33
4131,Task2,C,57,13.32
4132,Task1,D,3,3.84
4133,Task2,A,26,12.08
4134,Task2,B,81,14.23
4135,Task2,C,65,17.42
4136,Task2,D,26,8.22
4137,Task2,A,13,6.07
4138,Task2,B,96,25.67
4139,Task2,C,23,5.07
4140,Task2,D,52,11.35
4141,Task1,A,6,5.74
4142,Task1,B,10,8.21
4143,Task1,C,5,3.73
4144,Task2,D,12,3.83
4145,Task2,A,19,12.06
4146,Task1,B,4,3.13
4147,Task2,C,29,10.19
4148,Task2,D,24,8.07
4149,Task1,A,5,4.55
4150,Task1,B,13,9.28
4151,Task1,C,8,2.54
4152,Task2,D,30,7.09
4153,Task2,A,35,12.58
4154,Task2,B,31,11.95
4155,Task1,C,3,2.22
4156,Task2,D,18,8.66
4157,Task1,A,10,13.5
4158,Task2,B,14,2.66
4159,Task2,C,34,8.19
4160,Task1,D,18,8.04
4161,Task2,A,48,9.77
4162,Task1,B,8,6.3
4163,Task2,C,12,5.97
4164,Task2,D,53,12.03
4165,Task1,A,15,7.83
4166,Task2,B,52,11.4
4167,Task1,C,4,2.82
4168,Task1,D,5,4.01
4169,Task2,A,34,9.9
4170,Task2,B,25,6.73
4171,Task2,C,30,9.21
4172,Task2,D,20,4.69
4173,Task2,A,68,15.11
4174,Task2,B,25,4.47
4175,Task2,C,22,6.08
4176,Task2,D,61,10.11
4177,Task2,A,92,5.2
4178,Task1,B,12,8.75
4179,Task2,C,45,15.57
4180,Task2,D,76,11.72
4181,Task2,A,46,8.85
4182,Task2,B,9,3.45
4183,Task2,C,47,9.79
4184,Task2,D,15,7.52
4185,Task2,A,12,8.08
4186,Task2,B,46,9.23
4187,Task2,C,14,2.89
4188,Task2,D,14,5.62
4189,Task2,A,37,6.51
4190,Task2,B,20,4.33
4191,Task2,C,29,6.28
4192,Task2,D,68,19.81
4193,Task1,A,4,2.17
4194,Task2,B,50,11
4195,Task1,C,8,7.06
4196,Task2,D,42,13.81
4197,Task1,A,26,18.8
4198,Task2,B,74,14.75
4199,Task1,C,8,8.88
4200,Task2,D,36,16.53
4201,Task2,A,92,14.01
4202,Task2,B,66,13.13
4203,Task2,C,16,4.93
4204,Task1,D,3,2.92
4205,Task1,A,25,10.16
4206,Task2,B,26,5.07
4207,Task2,C,50,15.15
4208,Task2,D,32,7.71
4209,Task2,A,36,7.68
4210,Task2,B,61,17.6
4211,Task2,C,54,12.97
4212,Task1,D,3,2.26
4213,Task2,A,12,5.94
4214,Task2,B,53,9.45
4215,Task1,C,11,3.91
4216,Task2,D,62,11.7
4217,Task1,A,4,3.03
4218,Task2,B,74,34.28
4219,Task2,C,112,17.96
4220,Task1,D,10,7.66
4221,Task1,A,3,2.93
4222,Task1,B,10,6.76
4223,Task2,C,25,5.29
4224,Task1,D,4,4.88
4225,Task2,A,21,8.67
4226,Task2,B,40,6.81
4227,Task2,C,16,7.91
4228,Task2,D,45,8.92
4229,Task1,A,9,3.42
4230,Task2,B,22,5.2
4231,Task1,C,46,22.38
4232,Task2,D,39,11.21
4233,Task2,A,31,4.95
4234,Task1,B,26,8.32
4235,Task2,C,44,6.59
4236,Task2,D,28,5.59
4237,Task2,A,12,6.7
4238,Task2,B,73,11.5
4239,Task2,C,38,8.31
4240,Task1,D,6,7.07
4241,Task1,A,15,11.26
4242,Task2,B,43,7.75
4243,Task1,C,19,9.19
4244,Task2,D,51,9.76
4245,Task1,A,7,5.95
4246,Task2,B,73,10.66
4247,Task2,C,29,10.43
4248,Task2,D,67,12.43
4249,Task2,A,41,5.56
4250,Task2,B,51,13.24
4251,Task1,C,3,5.3
4252,Task2,D,39,18.8
4253,Task2,A,18,8.09
4254,Task1,B,2,1.19
4255,Task2,C,42,9.5
4256,Task1,D,21,8.1
4257,Task2,A,28,10.8
4258,Task2,B,37,7.12
4259,Task2,C,29,8.67
4260,Task2,D,57,16.61
4261,Task2,A,20,8.84
4262,Task2,B,58,13.5
4263,Task1,C,10,6.39
4264,Task2,D,51,9.61
4265,Task1,A,24,7.02
4266,Task2,B,65,23.69
4267,Task2,C,24,7.95
4268,Task1,D,3,1.37
4269,Task2,A,29,6.31
4270,Task2,B,25,9.27
4271,Task2,C,26,7.1
4272,Task2,D,53,19.56
4273,Task2,A,46,7.32
4274,Task1,B,17,7.88
4275,Task2,C,57,14.12
4276,Task1,D,13,9.05
4277,Task2,A,30,8.03
4278,Task2,B,27,6.7
4279,Task2,C,53,20.77
4280,Task2,D,13,8.95
4281,Task2,A,77,11.46
4282,Task2,B,7,1.4
4283,Task1,C,2,6.93
4284,Task2,D,14,3.54
4285,Task2,A,14,2.6
4286,Task2,B,38,3.41
4287,Task2,C,42,9.15
4288,Task1,D,2,0.72
4289,Task2,A,30,8.69
4290,Task2,B,35,9.74
4291,Task1,C,4,2.73
4292,Task1,D,2,1.59
4293,Task2,A,31,10.05
4294,Task2,B,5,2.87
4295,Task1,C,12,5.71
4296,Task2,D,39,6.31
4297,Task2,A,42,13.15
4298,Task2,B,78,24.42
4299,Task1,C,2,1.75
4300,Task2,D,50,7.5
4301,Task2,A,26,4.83
4302,Task2,B,56,11.57
4303,Task1,C,14,4.96
4304,Task2,D,16,5.51
4305,Task1,A,9,3
4306,Task1,B,20,9.09
4307,Task2,C,21,5.73
4308,Task1,D,18,10
4309,Task1,A,2,4.16
4310,Task2,B,41,14.67
4311,Task1,C,22,13.24
4312,Task2,D,43,10.18
4313,Task1,A,22,11.5
4314,Task2,B,24,6.65
4315,Task2,C,27,6.52
4316,Task1,D,16,5.98
4317,Task2,A,21,8.06
4318,Task2,B,50,14.41
4319,Task1,C,6,2.43
4320,Task2,D,27,11.03
4321,Task2,A,35,9.58
4322,Task2,B,17,6.66
4323,Task2,C,31,5.75
4324,Task1,D,10,6.32
4325,Task2,A,12,7.13
4326,Task2,B,45,9.86
4327,Task2,C,42,10.52
4328,Task1,D,40,19.99
4329,Task2,A,52,10.74
4330,Task1,B,21,4.46
4331,Task2,C,23,11.01
4332,Task1,D,12,3.7
4333,Task1,A,6,4.38
4334,Task2,B,30,7.43
4335,Task2,C,38,12.55
4336,Task1,D,2,1.51
4337,Task1,A,2,0.97
4338,Task2,B,37,9.2
4339,Task2,C,22,5.07
4340,Task2,D,10,2.54
4341,Task2,A,19,8.51
4342,Task2,B,44,14.05
4343,Task2,C,20,8.91
4344,Task2,D,18,7.92
4345,Task2,A,20,5.4
4346,Task1,B,26,9.96
4347,Task2,C,30,14.65
4348,Task2,D,20,3.82
4349,Task1,A,4,12.23
4350,Task2,B,66,14.42
4351,Task2,C,44,7.59
4352,Task2,D,42,13.61
4353,Task1,A,9,3.17
4354,Task2,B,29,8.25
4355,Task2,C,29,5.36
4356,Task2,D,18,3.7
4357,Task1,A,6,3.79
4358,Task2,B,19,7.1
4359,Task2,C,26,6.35
4360,Task1,D,9,8.22
4361,Task2,A,33,9.83
4362,Task2,B,31,7.03
4363,Task2,C,31,7.49
4364,Task2,D,20,9.44
4365,Task2,A,25,12.75
4366,Task2,B,26,9.54
4367,Task2,C,38,16.01
4368,Task1,D,3,4.68
4369,Task1,A,3,3.43
4370,Task2,B,24,11.09
4371,Task2,C,48,10.63
4372,Task1,D,14,9.27
4373,Task2,A,18,5.7
4374,Task2,B,14,4.25
4375,Task2,C,62,24.54
4376,Task2,D,35,5.46
4377,Task2,A,24,4.08
4378,Task1,B,8,5
4379,Task2,C,52,15.36
4380,Task2,D,37,8.3
4381,Task2,A,23,11.05
4382,Task2,B,45,7.59
4383,Task2,C,67,13.72
4384,Task2,D,21,7.41
4385,Task2,A,20,12.23
4386,Task1,B,2,4.06
4387,Task2,C,44,12.9
4388,Task1,D,14,8.55
4389,Task2,A,24,10.49
4390,Task2,B,19,7.57
4391,Task2,C,36,10.63
4392,Task1,D,10,6.07
4393,Task2,A,85,15.09
4394,Task2,B,15,4.87
4395,Task2,C,29,7.3
4396,Task2,D,29,18.36
4397,Task2,A,17,11.47
4398,Task2,B,13,2.15
4399,Task2,C,35,12.8
4400,Task1,D,25,11.68
4401,Task1,A,6,2.76
4402,Task2,B,56,11.61
4403,Task2,C,11,10.56
4404,Task2,D,14,5.46
4405,Task2,A,16,5.38
4406,Task2,B,32,8.31
4407,Task2,C,19,6.38
4408,Task2,D,15,4
4409,Task2,A,17,5.63
4410,Task2,B,76,14.93
4411,Task2,C,40,7.33
4412,Task2,D,51,7.87
4413,Task2,A,10,5.79
4414,Task2,B,26,7.69
4415,Task2,C,31,9.87
4416,Task1,D,5,5.61
4417,Task1,A,7,9.5
4418,Task1,B,1,3.29
4419,Task2,C,50,11.74
4420,Task2,D,58,12.66
4421,Task1,A,39,9.1
4422,Task1,B,4,3.63
4423,Task2,C,35,6.61
4424,Task2,D,20,6.8
4425,Task2,A,46,15.46
4426,Task1,B,4,3.6
4427,Task2,C,21,7.07
4428,Task2,D,33,6.25
4429,Task2,A,27,7.53
4430,Task2,B,59,16.43
4431,Task2,C,55,17.91
4432,Task1,D,8,7.65
4433,Task1,A,14,8.88
4434,Task2,B,33,9.53
4435,Task2,C,23,9.17
4436,Task2,D,48,7.67
4437,Task2,A,90,8.66
4438,Task2,B,30,6.89
4439,Task2,C,50,12.62
4440,Task1,D,3,3.01
4441,Task2,A,61,9.8
4442,Task1,B,8,2.7
4443,Task1,C,8,4.19
4444,Task1,D,4,3.19
4445,Task1,A,3,3.62
4446,Task1,B,5,5.19
4447,Task2,C,23,36.09
4448,Task2,D,53,15.47
4449,Task2,A,51,9.54
4450,Task2,B,28,8.84
4451,Task2,C,30,4.92
4452,Task2,D,47,14.85
4453,Task1,A,37,15.08
4454,Task2,B,20,9.23
4455,Task2,C,23,5.63
4456,Task1,D,6,4.13
4457,Task2,A,64,10.6
4458,Task2,B,23,9.96
4459,Task1,C,4,4.12
4460,Task2,D,24,6.48
4461,Task2,A,17,4.06
4462,Task2,B,29,6.16
4463,Task2,C,62,14.8
4464,Task2,D,14,2.04
4465,Task2,A,14,8.24
4466,Task2,B,10,3.37
4467,Task2,C,23,6.75
4468,Task1,D,10,4.72
4469,Task1,A,9,5.43
4470,Task2,B,28,7.27
4471,Task1,C,15,4.2
4472,Task1,D,18,7.64
4473,Task2,A,53,12.06
4474,Task2,B,16,7.21
4475,Task1,C,2,2.13
4476,Task2,D,26,8.01
4477,Task1,A,6,6.22
4478,Task2,B,25,5.31
4479,Task2,C,28,8.62
4480,Task2,D,39,9.41
4481,Task2,A,11,1.78
4482,Task1,B,3,5.05
4483,Task2,C,22,5.85
4484,Task1,D,5,3.5
4485,Task2,A,27,13.65
4486,Task1,B,7,1.98
4487,Task2,C,49,10.19
4488,Task2,D,27,7.35
4489,Task1,A,1,1.08
4490,Task2,B,15,3.7
4491,Task2,C,16,5.57
4492,Task2,D,54,17.78
4493,Task2,A,26,6.32
4494,Task1,B,4,3.21
4495,Task2,C,40,7.26
4496,Task1,D,3,2.47
4497,Task1,A,5,3.96
4498,Task2,B,16,4.11
4499,Task2,C,20,11.35
4500,Task2,D,51,18.11
4501,Task2,A,18,6.35
4502,Task2,B,32,10.11
4503,Task2,C,19,5.29
4504,Task2,D,33,6.62
4505,Task1,A,17,6.29
4506,Task2,B,59,10.57
4507,Task1,C,4,5.48
4508,Task2,D,11,4.63
4509,Task1,A,10,4.32
4510,Task2,B,8,4.12
4511,Task2,C,26,7.61
4512,Task1,D,5,2.62
4513,Task2,A,36,12.91
4514,Task2,B,57,14.08
4515,Task2,C,31,7.65
4516,Task2,D,41,11.52
4517,Task2,A,41,9.87
4518,Task2,B,66,14
4519,Task1,C,6,7.02
4520,Task2,D,21,4.55
4521,Task2,A,75,19.01
4522,Task2,B,42,10.94
4523,Task2,C,46,14.27
4524,Task2,D,12,4.38
4525,Task2,A,29,8.36
4526,Task1,B,20,5.87
4527,Task2,C,51,15.16
4528,Task1,D,12,2.28
4529,Task2,A,32,9.73
4530,Task2,B,39,8.6
4531,Task2,C,64,16.2
4532,Task2,D,38,8.59
4533,Task2,A,50,5.17
4534,Task1,B,3,6.73
4535,Task1,C,4,2.31
4536,Task1,D,8,2.09
4537,Task2,A,13,2.85
4538,Task2,B,76,14.46
4539,Task2,C,37,7.4
4540,Task1,D,26,8.32
4541,Task2,A,35,8.94
4542,Task2,B,34,9.74
4543,Task2,C,24,9.46
4544,Task2,D,52,11.07
4545,Task2,A,19,4.47
4546,Task2,B,21,5.29
4547,Task2,C,28,6.38
4548,Task2,D,24,11.76
4549,Task1,A,3,0.96
4550,Task1,B,2,1.33
4551,Task2,C,14,2.55
4552,Task2,D,60,9.85
4553,Task2,A,27,7.22
4554,Task1,B,13,6.73
4555,Task2,C,34,7.14
4556,Task2,D,38,8.91
4557,Task2,A,15,4.11
4558,Task2,B,25,5.95
4559,Task2,C,27,5.46
4560,Task1,D,4,3.17
4561,Task2,A,19,5.79
4562,Task1,B,13,11.69
4563,Task2,C,46,7.47
4564,Task2,D,34,11.84
4565,Task2,A,34,6.38
4566,Task2,B,73,13.49
4567,Task2,C,35,14.15
4568,Task2,D,44,7.94
4569,Task2,A,40,6.43
4570,Task2,B,46,14.63
4571,Task2,C,24,9.22
4572,Task1,D,11,6.5
4573,Task2,A,32,4.73
4574,Task2,B,67,4.33
4575,Task1,C,15,5
4576,Task2,D,86,22.24
4577,Task2,A,22,11.1
4578,Task1,B,31,15.95
4579,Task2,C,18,2.39
4580,Task2,D,17,5.36
4581,Task2,A,45,17.01
4582,Task2,B,36,9.62
4583,Task2,C,23,8.77
4584,Task1,D,2,1.29
4585,Task2,A,37,10.37
4586,Task2,B,45,10.36
4587,Task1,C,7,6.03
4588,Task2,D,52,13.17
4589,Task2,A,39,9.38
4590,Task1,B,7,3.84
4591,Task2,C,34,13.37
4592,Task2,D,11,5.26
4593,Task2,A,45,6.78
4594,Task2,B,18,6.23
4595,Task2,C,44,9.4
4596,Task2,D,71,17.9
4597,Task2,A,11,3.46
4598,Task2,B,47,15.11
4599,Task2,C,28,4.4
4600,Task2,D,46,11.1
4601,Task2,A,63,6.73
4602,Task2,B,25,5.73
4603,Task2,C,10,3.02
4604,Task2,D,52,12.93
4605,Task1,A,4,2.27
4606,Task2,B,43,6.57
4607,Task2,C,57,8.65
4608,Task2,D,63,13.33
4609,Task2,A,43,9.5
4610,Task2,B,52,15.36
4611,Task2,C,19,4.92
4612,Task2,D,41,6.38
4613,Task2,A,31,7.97
4614,Task2,B,8,3.72
4615,Task1,C,7,3.44
4616,Task2,D,43,10.92
4617,Task2,A,18,6.21
4618,Task2,B,72,17.73
4619,Task2,C,15,7.09
4620,Task2,D,60,11.84
4621,Task2,A,35,7.8
4622,Task2,B,27,10.17
4623,Task2,C,27,8
4624,Task1,D,7,2.97
4625,Task2,A,35,7.48
4626,Task2,B,20,7.02
4627,Task2,C,45,12.65
4628,Task2,D,49,12.16
4629,Task2,A,35,5.77
4630,Task2,B,19,7.95
4631,Task1,C,4,4.98
4632,Task2,D,34,5.45
4633,Task2,A,38,8.6
4634,Task2,B,40,12.98
4635,Task1,C,16,9.72
4636,Task2,D,42,10.8
4637,Task2,A,32,6.9
4638,Task1,B,3,1.62
4639,Task2,C,52,13.97
4640,Task2,D,16,6.86
4641,Task2,A,112,19.89
4642,Task2,B,25,7
4643,Task1,C,25,16.14
4644,Task2,D,16,6.29
4645,Task2,A,16,3.62
4646,Task2,B,19,4.88
4647,Task2,C,21,8.49
4648,Task2,D,109,16.6
4649,Task2,A,21,4.43
4650,Task2,B,55,12.08
4651,Task2,C,37,9.1
4652,Task2,D,14,4.17
4653,Task2,A,35,8.05
4654,Task1,B,8,1.75
4655,Task2,C,24,6.65
4656,Task2,D,46,9.31
4657,Task2,A,18,4.9
4658,Task1,B,25,15.6
4659,Task1,C,2,2.51
4660,Task2,D,43,7.7
4661,Task1,A,2,8.67
4662,Task1,B,19,7.21
4663,Task2,C,15,3.08
4664,Task1,D,36,13.85
4665,Task1,A,49,6.79
4666,Task2,B,23,16.14
4667,Task1,C,27,7.34
4668,Task1,D,6,8.46
4669,Task2,A,33,7.98
4670,Task2,B,59,11.41
4671,Task1,C,3,1.07
4672,Task1,D,4,2.24
4673,Task2,A,67,10.11
4674,Task2,B,43,9.38
4675,Task2,C,23,6.07
4676,Task2,D,56,12.9
4677,Task1,A,4,2.1
4678,Task2,B,25,6.04
4679,Task2,C,12,11.68
4680,Task2,D,49,12.76
4681,Task1,A,6,3.5
4682,Task2,B,24,8.12
4683,Task2,C,42,9.32
4684,Task2,D,20,5.75
4685,Task2,A,15,4.21
4686,Task2,B,19,4.5
4687,Task1,C,2,1.14
4688,Task2,D,10,2.7
4689,Task1,A,19,4.63
4690,Task2,B,15,3.93
4691,Task2,C,30,6.09
4692,Task1,D,6,6.66
4693,Task2,A,75,14.11
4694,Task2,B,26,7.11
4695,Task1,C,7,4.24
4696,Task2,D,19,8.81
4697,Task2,A,52,14.78
4698,Task2,B,14,6.56
4699,Task2,C,28,7.09
4700,Task2,D,23,5.54
4701,Task2,A,34,8.8
4702,Task1,B,7,3.67
4703,Task2,C,39,13.98
4704,Task2,D,25,10.73
4705,Task1,A,19,10.06
4706,Task2,B,64,16.95
4707,Task2,C,20,5.35
4708,Task2,D,6,5.45
4709,Task2,A,11,2.68
4710,Task2,B,16,3.47
4711,Task2,C,16,7.35
